transaction_id,property_id,transaction_date,transaction_price,price_per_sqft,buyer_type,transaction_type,transaction_price_is_outlier
11091,4033,2022-10-03,34764000.0,20879.3,End User,Resale,False
11092,3281,2024-10-09,33550000.0,32604.5,End User,Primary Sale,False
11093,6907,2024-06-13,18361000.0,14607.0,Investor,Resale,False
11094,6017,2022-01-01,8998000.0,9727.6,Investor,Resale,False
11095,6261,2024-11-16,11599000.0,8478.8,End User,Resale,False
11096,4724,2026-03-10,4997000.0,4860.9,End User,Resale,False
11097,4845,2026-04-27,3697000.0,5141.9,End User,Resale,False
11098,3550,2024-11-09,120003000.0,81801.6,Investor,Resale,True
11099,4201,2023-01-17,5322000.0,8276.8,End User,Resale,False
11100,6639,2024-09-17,13666000.0,10985.5,Investor,Primary Sale,False
11101,7939,2023-11-18,13078000.0,9184.0,Investor,Primary Sale,False
11102,4142,2025-05-16,47973000.0,55847.5,End User,Primary Sale,True
11103,6967,2025-01-17,10793000.0,15989.6,NRI,Resale,False
11104,1355,2024-09-11,25497000.0,22113.6,End User,Resale,False
11105,5336,2023-05-11,34478000.0,22475.9,End User,Primary Sale,False
11106,5078,2026-07-29,7403000.0,4932.0,Investor,Resale,False
11107,5056,2023-11-28,9767000.0,10121.2,End User,Resale,False
11108,5612,2026-03-25,7116000.0,5093.8,NRI,Resale,False
11109,1837,2022-05-25,12415000.0,13918.2,End User,Resale,False
11110,2893,2024-04-25,54037000.0,33294.5,End User,Resale,True
11111,2497,2023-06-07,24634000.0,13373.5,End User,Primary Sale,False
11112,2584,2022-05-09,4095000.0,8206.4,End User,Resale,False
11113,2559,2024-10-25,15894000.0,11870.1,End User,Resale,False
11114,5578,2022-07-03,17434000.0,17556.9,End User,Resale,False
11115,3619,2026-06-21,7775000.0,4847.3,Investor,Resale,False
11116,1560,2026-08-18,5082000.0,4798.9,Investor,Resale,False
11117,6684,2026-01-16,5274000.0,4919.8,End User,Resale,False
11118,1508,2023-06-22,11489000.0,11605.1,Investor,Primary Sale,False
11119,4072,2021-09-26,25149000.0,37875.0,End User,Resale,False
11120,2064,2025-08-29,10957000.0,13975.8,Investor,Resale,False
11121,3643,2022-05-09,8254000.0,8624.9,Investor,Resale,False
11122,2001,2023-12-07,74148000.0,53459.3,End User,Primary Sale,True
11123,6387,2025-03-09,28169000.0,21053.1,Investor,Resale,False
11124,6070,2024-05-04,21015000.0,18369.8,Investor,Primary Sale,False
11125,7375,2022-10-07,11756000.0,9057.0,End User,Resale,False
11126,5008,2023-08-23,16933000.0,15678.7,End User,Primary Sale,False
11127,1295,2025-10-31,13056000.0,9921.0,Investor,Resale,False
11128,6905,2023-05-25,22908000.0,15261.8,End User,Resale,False
11129,4066,2026-05-05,3890000.0,5207.5,End User,Resale,False
11130,5899,2023-09-27,25721000.0,14589.3,End User,Primary Sale,False
11131,2753,2023-09-21,20188000.0,11341.6,NRI,Resale,False
11132,1754,2025-04-20,19063000.0,11966.7,Investor,Primary Sale,False
11133,4211,2023-11-07,33249000.0,26727.5,End User,Resale,False
11134,1604,2023-07-29,9045000.0,13746.2,End User,Primary Sale,False
11135,1323,2023-06-14,265919000.0,174487.5,Investor,Resale,True
11136,5957,2023-04-06,9581000.0,12205.1,End User,Resale,False
11137,7651,2023-08-17,16602000.0,18633.0,End User,Primary Sale,False
11138,6541,2025-04-01,1356556000.0,861305.4,Investor,Primary Sale,True
11139,2442,2022-08-30,31518000.0,20640.5,End User,Resale,False
11140,1099,2022-09-19,13710000.0,8856.6,End User,Primary Sale,False
11141,5074,2022-08-02,15580000.0,11644.2,Investor,Primary Sale,False
11142,1506,2022-08-09,31183000.0,26381.6,NRI,Resale,False
11143,1127,2026-01-01,4662000.0,4713.9,Investor,Primary Sale,False
11144,297,2024-12-05,22300000.0,20440.0,End User,Primary Sale,False
11145,3050,2024-09-22,20008000.0,23566.5,End User,Primary Sale,False
11146,2226,2026-02-18,1894000.0,5023.9,Investor,Resale,False
11147,7383,2024-05-16,25702000.0,18164.0,End User,Primary Sale,False
11148,7111,2025-06-14,21093000.0,15532.4,NRI,Resale,False
11149,6459,2023-09-03,22539000.0,20908.2,End User,Primary Sale,False
11150,5159,2024-11-07,17515000.0,11882.6,Investor,Resale,False
11151,4355,2022-09-13,13273000.0,9639.1,End User,Resale,False
11152,3788,2022-05-04,17617000.0,13235.9,Investor,Primary Sale,False
11153,6151,2022-03-05,18558000.0,14123.3,End User,Resale,False
11154,2097,2024-11-22,13013000.0,13171.1,End User,Resale,False
11155,3610,2023-02-18,29208000.0,21413.5,Investor,Resale,False
11156,2209,2025-10-18,7744000.0,9455.4,End User,Resale,False
11157,5989,2025-07-04,18396000.0,17808.3,End User,Resale,False
11158,176,2024-10-01,14631000.0,11100.9,End User,Resale,False
11159,7759,2021-11-19,15418000.0,13223.0,End User,Resale,False
11160,7170,2022-09-19,13865000.0,8887.8,Investor,Primary Sale,False
11161,5097,2024-05-22,43875000.0,39279.3,End User,Resale,False
11162,6015,2022-06-01,16727000.0,10566.6,End User,Resale,False
11163,2503,2023-07-22,28128000.0,17859.0,End User,Resale,False
11164,4000,2024-03-21,14043000.0,11567.5,Investor,Resale,False
11165,1668,2022-07-14,11625000.0,9860.1,Investor,Resale,False
11166,4372,2023-11-06,22508000.0,18137.0,End User,Primary Sale,False
11167,2546,2025-02-06,12338000.0,13324.0,End User,Resale,False
11168,7797,2023-07-25,9540000.0,8957.7,End User,Resale,False
11169,676,2024-12-19,81959000.0,53743.6,End User,Primary Sale,True
11170,1824,2022-12-31,13738000.0,10463.1,End User,Resale,False
11171,5148,2025-05-12,6983000.0,10792.9,End User,Resale,False
11172,1357,2024-06-13,310980000.0,423678.5,End User,Resale,True
11173,3073,2022-05-30,6468000.0,9008.4,End User,Resale,False
11174,3260,2023-08-23,24977000.0,20142.7,End User,Primary Sale,False
11175,6200,2025-07-17,21005000.0,18377.1,End User,Primary Sale,False
11176,547,2022-08-15,13838000.0,9188.6,End User,Resale,False
11177,5232,2023-09-09,12231000.0,12740.6,Investor,Resale,False
11178,7966,2023-12-23,18176000.0,14471.3,End User,Primary Sale,False
11179,7478,2025-12-21,18377000.0,15429.9,End User,Resale,False
11180,2084,2022-04-14,13803000.0,13208.6,End User,Resale,False
11181,2041,2026-04-16,8177000.0,5139.5,End User,Resale,False
11182,4535,2023-03-19,32976000.0,17729.0,End User,Resale,False
11183,1753,2026-04-19,8102000.0,4949.3,End User,Resale,False
11184,1616,2024-09-10,14722000.0,18130.5,End User,Resale,False
11185,1850,2025-04-23,49560000.0,29101.6,End User,Primary Sale,True
11186,2643,2026-01-05,3185000.0,4900.0,End User,Primary Sale,False
11187,1601,2025-01-05,8233000.0,10291.2,NRI,Resale,False
11188,3397,2025-07-26,26287000.0,20796.7,End User,Resale,False
11189,5760,2022-01-22,19313000.0,12739.4,Investor,Resale,False
11190,4403,2021-09-03,44917000.0,33645.7,End User,Resale,True
11191,3606,2025-12-11,42150000.0,28712.5,End User,Resale,False
11192,3800,2021-11-23,8946000.0,12188.0,Investor,Resale,False
11193,619,2025-11-23,30536000.0,25132.5,End User,Primary Sale,False
11194,1133,2023-03-14,12294000.0,11565.4,NRI,Primary Sale,False
11195,5492,2026-02-21,4874000.0,4816.2,End User,Primary Sale,False
11196,6501,2022-08-24,12356000.0,12685.8,End User,Resale,False
11197,6325,2022-05-21,26614000.0,16003.6,Investor,Resale,False
11198,5476,2022-09-12,17123000.0,12453.1,End User,Resale,False
11199,5796,2025-11-01,48843000.0,34132.1,Investor,Resale,True
11200,2116,2023-06-13,22269000.0,16593.9,End User,Resale,False
11201,2340,2026-03-07,5830000.0,4786.5,End User,Primary Sale,False
11202,2740,2024-07-19,27088000.0,23291.5,Investor,Resale,False
11203,4277,2025-10-10,43107000.0,36624.5,End User,Resale,False
11204,7634,2024-01-03,13891000.0,13672.2,End User,Resale,False
11205,6578,2025-02-24,65135000.0,52570.6,Investor,Resale,True
11206,1488,2023-01-30,13090000.0,8364.2,End User,Resale,False
11207,7849,2022-02-20,12022000.0,8395.3,Investor,Resale,False
11208,5010,2024-06-10,19268000.0,10325.8,End User,Resale,False
11209,1558,2026-02-19,7085000.0,5097.1,End User,Primary Sale,False
11210,2114,2022-05-23,20307000.0,18960.8,End User,Primary Sale,False
11211,1045,2023-09-16,6248000.0,8582.4,End User,Primary Sale,False
11212,5732,2024-04-17,41465000.0,26377.2,End User,Primary Sale,False
11213,2432,2024-09-21,12340000.0,7815.1,End User,Resale,False
11214,7980,2022-06-04,7995000.0,9158.1,Investor,Resale,False
11215,5735,2024-05-24,66329000.0,41663.9,End User,Resale,True
11216,1583,2023-12-24,14001000.0,17221.4,End User,Resale,False
11217,6183,2026-07-20,4138000.0,4902.8,End User,Resale,False
11218,1309,2025-01-30,14279000.0,11414.1,Investor,Primary Sale,False
11219,4918,2026-02-24,3893000.0,4794.3,NRI,Resale,False
11220,602,2026-07-07,7239000.0,4954.8,Investor,Primary Sale,False
11221,1621,2024-12-13,27624000.0,18114.1,End User,Primary Sale,False
11222,4881,2022-05-13,16467000.0,9618.6,End User,Primary Sale,False
11223,7504,2023-11-09,5567000.0,8010.1,End User,Resale,False
11224,5308,2025-05-30,12091000.0,27668.2,End User,Resale,False
11225,4767,2022-04-23,14439000.0,9486.9,End User,Resale,False
11226,5363,2023-07-15,15371000.0,13578.6,Investor,Resale,False
11227,5193,2023-07-13,36401000.0,22469.8,Investor,Resale,False
11228,6623,2022-06-26,3615000.0,12171.7,End User,Resale,False
11229,6094,2021-09-24,15347000.0,9634.0,End User,Resale,False
11230,6705,2025-01-27,15032000.0,9660.7,End User,Resale,False
11231,101,2025-09-21,6633000.0,12682.6,End User,Resale,False
11232,6658,2026-04-15,5783000.0,4771.5,End User,Resale,False
11233,5876,2024-07-22,51761000.0,37291.8,End User,Primary Sale,True
11234,4272,2022-07-17,15919000.0,13794.6,End User,Resale,False
11235,238,2026-02-07,2857000.0,4777.6,End User,Primary Sale,False
11236,7054,2026-06-26,5345000.0,5174.2,Investor,Resale,False
11237,7227,2026-05-14,6995000.0,4801.0,End User,Resale,False
11238,5219,2024-06-19,15128000.0,15342.8,End User,Resale,False
11239,4026,2026-01-22,6657000.0,4724.6,End User,Primary Sale,False
11240,2919,2026-07-28,2106000.0,5111.7,End User,Resale,False
11241,6074,2026-01-24,6195000.0,4889.5,Investor,Primary Sale,False
11242,2543,2021-12-22,10158000.0,12150.7,End User,Resale,False
11243,7091,2022-04-22,23502000.0,13136.9,End User,Resale,False
11244,2004,2023-02-18,11578000.0,24221.8,Investor,Resale,False
11245,1538,2023-08-08,27188000.0,17781.6,NRI,Primary Sale,False
11246,755,2022-05-19,17895000.0,12646.6,End User,Resale,False
11247,3369,2026-08-07,8299000.0,4769.5,Investor,Resale,False
11248,2259,2025-08-03,78676000.0,64488.5,End User,Resale,True
11249,5243,2024-12-23,28534000.0,18871.7,End User,Resale,False
11250,7397,2026-06-10,3054000.0,5064.7,End User,Resale,False
11251,3666,2023-03-27,16809000.0,18491.7,Investor,Primary Sale,False
11252,7824,2025-03-10,8771000.0,11648.1,End User,Resale,False
11253,5508,2026-05-18,6943000.0,5135.4,End User,Primary Sale,False
11254,4236,2022-01-17,8924000.0,9575.1,End User,Primary Sale,False
11255,541,2024-08-24,31718000.0,18344.7,End User,Primary Sale,False
11256,5511,2025-08-18,23492000.0,16998.6,End User,Primary Sale,False
11257,270,2021-09-17,6661000.0,9461.6,End User,Resale,False
11258,7927,2026-02-01,7038000.0,4837.1,End User,Resale,False
11259,5132,2023-09-21,21089000.0,11781.6,End User,Resale,False
11260,5987,2022-06-23,16014000.0,10718.9,Investor,Resale,False
11261,3461,2025-11-21,30117000.0,36908.1,End User,Resale,False
11262,3409,2022-08-04,15313000.0,14983.4,End User,Resale,False
11263,506,2023-01-13,17893000.0,10402.9,End User,Resale,False
11264,1130,2024-03-26,7001000.0,15153.7,Investor,Primary Sale,False
11265,2080,2026-03-19,6589000.0,5171.9,End User,Primary Sale,False
11266,3146,2024-01-30,23277000.0,22775.9,End User,Resale,False
11267,3243,2026-02-28,6524000.0,5108.8,End User,Primary Sale,False
11268,5969,2021-11-22,23576000.0,11746.9,Investor,Primary Sale,False
11269,5189,2022-10-29,8851000.0,15419.9,End User,Resale,False
11270,4909,2023-03-02,14509000.0,18625.2,End User,Primary Sale,False
11271,362,2023-11-17,4656000.0,10929.6,End User,Resale,False
11272,3721,2023-10-18,26741000.0,23875.9,Investor,Primary Sale,False
11273,1457,2021-10-31,10110000.0,11049.2,End User,Resale,False
11274,5025,2025-05-20,34336000.0,16823.1,End User,Primary Sale,False
11275,4068,2025-06-07,13437000.0,12327.5,End User,Resale,False
11276,4196,2023-12-03,14999000.0,11388.8,Investor,Resale,False
11277,1682,2022-01-12,16149000.0,15816.8,End User,Primary Sale,False
11278,6153,2024-05-22,13621000.0,11582.5,End User,Primary Sale,False
11279,7742,2022-04-14,13098000.0,14850.3,End User,Primary Sale,False
11280,6841,2026-07-11,4040000.0,4730.7,End User,Resale,False
11281,1053,2024-10-02,21476000.0,20911.4,End User,Primary Sale,False
11282,7282,2025-04-22,16280000.0,12679.1,End User,Primary Sale,False
11283,2510,2021-09-23,14064000.0,13082.8,End User,Primary Sale,False
11284,5017,2023-07-15,12805000.0,9635.1,End User,Primary Sale,False
11285,7311,2026-02-26,6691000.0,5162.8,Investor,Resale,False
11286,6534,2023-07-14,23653000.0,17004.3,Investor,Resale,False
11287,4728,2021-10-23,36652000.0,43069.3,Investor,Resale,False
11288,682,2024-12-28,29511000.0,22272.5,End User,Resale,False
11289,6301,2025-02-12,126749000.0,82411.6,End User,Resale,True
11290,6479,2023-04-24,7514000.0,10167.8,NRI,Resale,False
11291,3933,2025-08-25,15202000.0,15559.9,End User,Resale,False
11292,6404,2025-11-25,80661000.0,116730.8,Investor,Primary Sale,True
11293,2130,2025-07-21,10196000.0,8384.9,NRI,Resale,False
11294,4850,2023-09-01,46259000.0,46726.3,End User,Primary Sale,True
11295,5561,2023-05-06,26876000.0,30029.1,End User,Primary Sale,False
11296,4017,2026-05-07,5943000.0,5231.5,NRI,Primary Sale,False
11297,7340,2025-03-24,24393000.0,24417.4,End User,Primary Sale,False
11298,3303,2024-05-24,14115000.0,10588.9,End User,Primary Sale,False
11299,720,2024-01-29,9929000.0,10540.3,Investor,Resale,False
11300,75,2022-12-19,18892000.0,18235.5,End User,Resale,False
11301,1294,2026-03-14,6319000.0,4987.4,End User,Primary Sale,False
11302,1923,2026-03-24,7435000.0,4966.6,Investor,Primary Sale,False
11303,6770,2022-01-20,14679000.0,8604.3,End User,Resale,False
11304,4158,2024-12-18,13606000.0,19548.9,End User,Resale,False
11305,4970,2023-03-24,19940000.0,9513.4,End User,Resale,False
11306,320,2024-03-05,56753000.0,39384.5,End User,Resale,True
11307,2150,2022-03-14,70710000.0,52966.3,Investor,Primary Sale,True
11308,1453,2025-09-08,11669000.0,13490.2,End User,Primary Sale,False
11309,4970,2025-08-30,20855000.0,9949.9,Investor,Primary Sale,False
11310,5842,2022-03-02,14892000.0,10637.1,End User,Resale,False
11311,7098,2022-01-01,12821000.0,9915.7,Investor,Primary Sale,False
11312,6399,2023-07-02,12630000.0,10112.1,Investor,Resale,False
11313,1556,2022-05-27,14599000.0,13069.8,End User,Primary Sale,False
11314,6714,2025-08-22,17005000.0,9601.9,End User,Primary Sale,False
11315,4208,2025-07-12,9727000.0,9727.0,Investor,Resale,False
11316,3033,2025-12-13,26067000.0,51515.8,End User,Primary Sale,False
11317,7481,2021-09-05,9873000.0,10994.4,End User,Primary Sale,False
11318,7142,2021-09-12,8237000.0,10032.9,End User,Resale,False
11319,461,2025-09-01,26636000.0,20224.8,End User,Resale,False
11320,6852,2025-12-25,10576000.0,22171.9,Investor,Primary Sale,False
11321,887,2024-09-20,22335000.0,11507.0,End User,Primary Sale,False
11322,3534,2022-05-31,19254000.0,13115.8,End User,Primary Sale,False
11323,3937,2024-10-05,16564000.0,16003.9,End User,Resale,False
11324,1116,2025-12-27,31492000.0,21336.0,End User,Resale,False
11325,1076,2023-12-08,35378000.0,28347.8,Investor,Resale,False
11326,3877,2025-12-31,1865284000.0,1617765.8,End User,Resale,True
11327,4616,2025-07-25,23065000.0,17251.3,End User,Resale,False
11328,4908,2022-02-28,8648000.0,9577.0,Investor,Primary Sale,False
11329,7266,2022-03-29,14391000.0,9028.2,Investor,Primary Sale,False
11330,6380,2025-02-25,69649000.0,59376.8,End User,Resale,True
11331,1925,2022-08-18,11876000.0,10220.3,End User,Primary Sale,False
11332,7542,2025-05-13,7132000.0,10597.3,End User,Primary Sale,False
11333,5701,2022-01-14,10911000.0,13724.5,NRI,Resale,False
11334,927,2022-02-02,13223000.0,12605.3,End User,Resale,False
11335,4653,2026-05-23,3741000.0,4896.6,End User,Resale,False
11336,6793,2021-08-26,6411000.0,11188.5,End User,Resale,False
11337,2282,2025-08-04,73658000.0,56227.5,End User,Primary Sale,True
11338,1056,2022-10-18,14817000.0,8680.1,Investor,Resale,False
11339,7457,2021-11-18,16685000.0,15755.4,End User,Resale,False
11340,7806,2022-01-11,11287000.0,10196.0,End User,Primary Sale,False
11341,4675,2023-03-27,11510000.0,10777.2,End User,Resale,False
11342,542,2024-04-12,78715000.0,59407.5,End User,Primary Sale,True
11343,2162,2024-01-05,8815000.0,12243.1,End User,Primary Sale,False
11344,2252,2022-08-14,8005000.0,9384.5,End User,Primary Sale,False
11345,1053,2026-07-28,4903000.0,4774.1,Investor,Resale,False
11346,6787,2024-08-29,8911000.0,11945.0,End User,Resale,False
11347,4570,2022-07-24,13542000.0,14033.2,End User,Resale,False
11348,2745,2023-01-27,19001000.0,14179.9,End User,Primary Sale,False
11349,6397,2025-01-05,12312000.0,12106.2,End User,Resale,False
11350,3870,2025-12-16,16715000.0,22080.6,End User,Resale,False
11351,5001,2021-12-08,12240000.0,12106.8,End User,Primary Sale,False
11352,6042,2022-07-22,37691000.0,21698.9,End User,Resale,False
11353,4482,2021-08-30,14182000.0,13155.8,End User,Primary Sale,False
11354,4158,2022-07-06,10162000.0,14600.6,End User,Primary Sale,False
11355,4611,2022-08-15,89519000.0,72018.5,End User,Resale,True
11356,4526,2022-05-08,19784000.0,16123.9,End User,Resale,False
11357,4676,2024-05-05,16638000.0,18143.9,Investor,Primary Sale,False
11358,1561,2026-07-01,2480000.0,5199.2,Investor,Primary Sale,False
11359,3763,2025-02-17,21640000.0,23573.0,End User,Resale,False
11360,1165,2025-02-23,21692000.0,15583.3,Investor,Resale,False
11361,6887,2022-01-04,26188000.0,11475.9,End User,Resale,False
11362,5420,2022-07-26,9498000.0,9662.3,NRI,Primary Sale,False
11363,2723,2023-03-29,42760000.0,28563.8,Investor,Resale,False
11364,2359,2026-08-05,7128000.0,4858.9,Investor,Resale,False
11365,471,2022-06-11,13307000.0,11135.6,End User,Primary Sale,False
11366,1417,2024-10-22,27027000.0,15577.5,End User,Resale,False
11367,5762,2024-08-05,6658000.0,9377.5,End User,Resale,False
11368,1469,2024-08-22,23475000.0,20413.0,End User,Primary Sale,False
11369,7926,2024-03-01,10059000.0,16146.1,End User,Resale,False
11370,809,2023-01-22,9843000.0,8851.6,Investor,Primary Sale,False
11371,172,2023-10-07,14352000.0,13301.2,NRI,Primary Sale,False
11372,6720,2025-10-03,35310000.0,32664.2,End User,Resale,False
11373,4127,2025-04-23,20289000.0,19602.9,End User,Primary Sale,False
11374,4143,2024-04-14,12764000.0,15087.5,End User,Resale,False
11375,4226,2024-11-27,37851000.0,21433.2,Investor,Primary Sale,False
11376,2400,2026-06-22,4824000.0,5148.3,End User,Primary Sale,False
11377,5074,2022-11-21,15748000.0,11769.8,End User,Primary Sale,False
11378,1646,2025-05-28,17968000.0,11728.5,End User,Primary Sale,False
11379,5701,2021-12-15,10213000.0,12846.5,End User,Primary Sale,False
11380,58,2021-12-11,12618000.0,11847.9,Investor,Resale,False
11381,1130,2023-05-09,5823000.0,12603.9,Investor,Primary Sale,False
11382,6956,2025-04-19,37555000.0,21859.7,End User,Resale,False
11383,1354,2024-09-24,14666000.0,10198.9,NRI,Resale,False
11384,768,2025-09-20,45713000.0,29303.2,End User,Primary Sale,True
11385,3896,2022-01-12,10179000.0,9657.5,Investor,Primary Sale,False
11386,683,2025-06-15,17691000.0,12354.1,End User,Primary Sale,False
11387,3455,2025-03-19,15715000.0,19353.4,NRI,Resale,False
11388,2009,2021-09-09,15527000.0,13015.1,Investor,Resale,False
11389,7330,2025-05-09,15502000.0,17110.4,End User,Resale,False
11390,7141,2022-01-27,14802000.0,12683.8,Investor,Resale,False
11391,6430,2024-07-28,23380000.0,20017.1,NRI,Resale,False
11392,3143,2026-03-20,4985000.0,4752.1,End User,Primary Sale,False
11393,1791,2023-06-10,13402000.0,10145.3,End User,Primary Sale,False
11394,1478,2025-01-14,34593000.0,24905.0,Investor,Resale,False
11395,886,2025-01-09,19943000.0,18262.8,NRI,Resale,False
11396,7735,2021-12-17,18819000.0,13656.7,Investor,Resale,False
11397,3907,2022-12-11,47569000.0,37076.4,End User,Resale,True
11398,4493,2025-10-31,8508000.0,18698.9,NRI,Primary Sale,False
11399,1539,2023-11-20,18989000.0,13448.3,End User,Resale,False
11400,2074,2025-05-05,1024298000.0,908871.3,End User,Resale,True
11401,313,2024-01-13,16927000.0,20769.3,End User,Resale,False
11402,6270,2024-02-17,17632000.0,13775.0,End User,Resale,False
11403,7576,2025-06-13,6099000.0,8663.4,Investor,Primary Sale,False
11404,5685,2023-03-14,10193000.0,9867.4,Investor,Resale,False
11405,5318,2026-08-18,3839000.0,4890.4,Investor,Resale,False
11406,811,2022-08-01,10147000.0,17140.2,End User,Primary Sale,False
11407,2236,2024-07-26,18624000.0,16793.5,Investor,Resale,False
11408,6842,2021-11-05,13403000.0,11494.9,End User,Resale,False
11409,7985,2023-05-25,11339000.0,14426.2,End User,Resale,False
11410,2858,2023-12-16,11434000.0,9568.2,End User,Primary Sale,False
11411,2764,2023-12-10,15902000.0,17455.5,Investor,Resale,False
11412,2033,2026-04-02,7564000.0,4895.8,End User,Resale,False
11413,1508,2025-11-12,13159000.0,13291.9,End User,Primary Sale,False
11414,4546,2026-06-30,7738000.0,4845.3,NRI,Resale,False
11415,2571,2023-12-14,48564000.0,33538.7,End User,Resale,True
11416,1895,2026-02-16,5829000.0,4960.9,End User,Resale,False
11417,5474,2023-11-23,7742000.0,16542.7,End User,Resale,False
11418,7130,2022-05-05,17607000.0,13129.8,End User,Resale,False
11419,2706,2025-05-21,104396000.0,86707.6,Investor,Primary Sale,True
11420,597,2023-09-24,21635000.0,21045.7,End User,Primary Sale,False
11421,2148,2021-10-02,26931000.0,16542.4,Investor,Resale,False
11422,616,2022-04-30,13343000.0,8201.0,End User,Resale,False
11423,948,2023-03-20,27621000.0,15693.8,End User,Primary Sale,False
11424,5678,2026-08-01,6475000.0,5188.3,NRI,Primary Sale,False
11425,4652,2024-10-17,63157000.0,48064.7,End User,Primary Sale,True
11426,4374,2023-08-18,15182000.0,14928.2,Investor,Resale,False
11427,3765,2021-09-13,17555000.0,12024.0,End User,Primary Sale,False
11428,7867,2025-08-03,50988000.0,76101.5,NRI,Resale,True
11429,2014,2024-12-10,1087259000.0,627747.7,Investor,Resale,True
11430,3698,2022-06-30,7885000.0,19565.8,Investor,Primary Sale,False
11431,491,2024-08-06,84218000.0,48345.6,End User,Resale,True
11432,4351,2022-07-21,19626000.0,16703.0,Investor,Resale,False
11433,2429,2022-02-08,15066000.0,13609.8,End User,Resale,False
11434,4988,2023-08-03,14869000.0,14606.1,NRI,Resale,False
11435,542,2022-05-19,34431000.0,25985.7,End User,Primary Sale,False
11436,1288,2023-04-27,13929000.0,12662.7,Investor,Resale,False
11437,1634,2021-09-27,40588000.0,32187.2,Investor,Resale,False
11438,4921,2023-08-05,42567000.0,22666.1,End User,Resale,False
11439,2927,2023-02-24,15308000.0,15700.5,Investor,Primary Sale,False
11440,1353,2026-05-30,7181000.0,4908.4,NRI,Primary Sale,False
11441,7283,2024-05-18,11310000.0,9775.3,End User,Resale,False
11442,7444,2022-10-09,32585000.0,27731.9,End User,Resale,False
11443,7656,2024-01-24,55201000.0,26112.1,End User,Primary Sale,True
11444,4377,2025-04-02,20200000.0,14885.8,End User,Primary Sale,False
11445,1299,2023-10-18,10344000.0,10980.9,NRI,Resale,False
11446,4869,2026-05-15,5322000.0,5054.1,End User,Primary Sale,False
11447,6987,2022-06-06,11495000.0,10337.2,Investor,Resale,False
11448,6863,2026-06-24,7888000.0,5062.9,Investor,Resale,False
11449,3968,2021-12-06,15842000.0,15102.0,End User,Resale,False
11450,4424,2026-06-10,6202000.0,4945.8,Investor,Resale,False
11451,2259,2021-12-19,19948000.0,16350.8,NRI,Resale,False
11452,6871,2023-04-01,6952000.0,13712.0,NRI,Resale,False
11453,5019,2024-01-06,9815000.0,8403.3,Investor,Resale,False
11454,4648,2023-01-29,23963000.0,14272.2,End User,Primary Sale,False
11455,2074,2022-10-22,99539000.0,88322.1,End User,Primary Sale,True
11456,6171,2026-05-08,8440000.0,5146.3,Investor,Resale,False
11457,702,2025-08-26,21990000.0,27977.1,NRI,Resale,False
11458,7251,2023-09-18,15224000.0,20684.8,End User,Resale,False
11459,1920,2021-09-11,10606000.0,9238.7,Investor,Resale,False
11460,6826,2023-03-04,14446000.0,12683.1,End User,Primary Sale,False
11461,2461,2022-06-04,11712000.0,14248.2,Investor,Primary Sale,False
11462,4263,2024-10-13,20042000.0,12168.8,End User,Primary Sale,False
11463,7868,2025-01-19,10873000.0,7856.2,End User,Primary Sale,False
11464,4265,2023-10-11,19062000.0,13348.7,Investor,Primary Sale,False
11465,7969,2022-03-29,8366000.0,10140.6,End User,Primary Sale,False
11466,4325,2022-04-12,12492000.0,11773.8,End User,Resale,False
11467,6099,2023-01-16,20972000.0,19545.2,Investor,Primary Sale,False
11468,7777,2025-04-04,23737000.0,17847.4,Investor,Resale,False
11469,367,2025-09-01,14292000.0,15384.3,End User,Resale,False
11470,528,2025-12-14,11286000.0,13309.0,Investor,Resale,False
11471,4887,2023-06-25,58842000.0,36077.3,Investor,Primary Sale,True
11472,3719,2026-06-26,4059000.0,4714.3,End User,Resale,False
11473,3610,2021-12-12,23196000.0,17005.9,End User,Resale,False
11474,3936,2023-11-13,21699000.0,14842.0,End User,Primary Sale,False
11475,4620,2023-09-19,37132000.0,23726.5,End User,Resale,False
11476,5192,2022-09-05,18168000.0,13826.5,End User,Resale,False
11477,5765,2023-04-06,13961000.0,13283.5,End User,Primary Sale,False
11478,2154,2022-10-19,14388000.0,8667.5,End User,Primary Sale,False
11479,6876,2025-12-28,29171000.0,19670.3,End User,Resale,False
11480,1909,2023-03-13,9620000.0,14937.9,Investor,Primary Sale,False
11481,3013,2026-03-19,4272000.0,5165.7,End User,Resale,False
11482,7857,2026-06-30,9071000.0,4856.0,NRI,Resale,False
11483,5402,2025-07-26,51317000.0,38182.3,End User,Resale,True
11484,4229,2024-05-28,4196000.0,12990.7,End User,Primary Sale,False
11485,6678,2024-07-08,10822000.0,14865.4,End User,Resale,False
11486,3023,2023-04-15,5879000.0,15677.3,End User,Resale,False
11487,6413,2022-08-09,6465000.0,11108.2,Investor,Primary Sale,False
11488,3484,2022-04-08,26822000.0,17599.7,End User,Resale,False
11489,2721,2023-03-29,21437000.0,16240.2,End User,Resale,False
11490,5739,2024-10-17,8980000.0,10793.3,Investor,Resale,False
11491,6935,2026-06-28,5299000.0,5241.3,Investor,Primary Sale,False
11492,5985,2022-10-11,10401000.0,9115.7,End User,Primary Sale,False
11493,1771,2024-08-06,14345000.0,14548.7,End User,Primary Sale,False
11494,4114,2022-10-26,15319000.0,23898.6,NRI,Resale,False
11495,1778,2025-09-24,8814000.0,8071.4,End User,Resale,False
