rental_id,property_id,rental_date,monthly_rent,vacancy_days,lease_duration,monthly_rent_is_outlier
5575,6673,2023-02-25,43500.0,17,24,False
5576,5858,2026-03-21,28600.0,21,11,False
5577,6180,2023-10-13,53500.0,43,11,False
5578,3232,2024-02-14,37300.0,33,12,False
5579,3471,2025-08-10,55300.0,0,11,False
5580,4408,2024-06-09,48100.0,16,11,False
5581,5757,2026-01-09,15700.0,15,24,False
5582,387,2026-06-12,30200.0,32,11,False
5583,5934,2023-05-16,18400.0,24,11,False
5584,344,2022-12-13,33900.0,20,11,False
5585,6059,2024-02-10,40200.0,19,12,False
5586,2031,2024-11-20,36200.0,45,11,False
5587,4153,2022-10-22,30700.0,30,12,False
5588,5051,2023-09-07,33100.0,57,12,False
5589,3184,2026-04-29,57900.0,16,11,False
5590,4176,2026-01-14,47200.0,25,24,False
5591,5753,2023-04-19,33600.0,27,12,False
5592,4619,2026-01-30,8200.0,23,12,False
5593,2861,2026-03-01,32900.0,20,11,False
5594,3320,2022-09-06,18100.0,11,11,False
5595,2032,2022-11-29,40700.0,33,24,False
5596,6155,2024-03-30,49500.0,22,11,False
5597,3497,2022-10-22,20500.0,34,36,False
5598,1891,2024-10-20,23400.0,10,12,False
5599,308,2023-02-03,50400.0,31,36,False
5600,3698,2023-05-09,10600.0,23,11,False
5601,2810,2024-12-13,48800.0,0,11,False
5602,5076,2024-08-01,36500.0,63,24,False
5603,6824,2024-11-05,50500.0,61,24,False
5604,1163,2025-09-19,22600.0,19,11,False
5605,5653,2024-07-29,69700.0,16,12,False
5606,206,2025-02-02,37800.0,47,12,False
5607,7506,2024-12-19,37500.0,0,36,False
5608,7705,2024-02-28,61800.0,0,11,False
5609,4696,2023-05-29,23200.0,18,12,False
5610,3533,2022-12-19,24300.0,1,12,False
5611,7368,2023-03-13,66500.0,28,24,False
5612,6131,2024-03-13,34100.0,15,11,False
5613,3899,2023-12-04,42600.0,32,24,False
5614,3707,2024-11-02,21300.0,30,12,False
5615,3684,2025-11-18,71700.0,29,11,True
5616,2607,2026-01-24,39200.0,15,11,False
5617,5256,2023-11-05,47100.0,0,36,False
5618,4409,2023-04-03,35800.0,22,12,False
5619,312,2023-03-19,36500.0,23,24,False
5620,2768,2025-10-30,33100.0,44,11,False
5621,2035,2023-09-03,58300.0,26,11,False
5622,7047,2024-11-08,32800.0,16,11,False
5623,274,2023-08-21,44000.0,33,11,False
5624,3727,2024-10-23,41500.0,13,11,False
5625,4180,2024-03-16,24700.0,44,11,False
5626,1864,2025-07-13,55900.0,9,11,False
5627,7233,2023-08-11,35300.0,4,12,False
5628,3353,2024-06-24,26300.0,28,12,False
5629,6304,2024-06-25,27900.0,17,12,False
5630,4642,2023-11-01,19900.0,37,12,False
5631,6438,2022-10-19,52400.0,24,11,False
5632,7061,2026-05-28,14400.0,39,24,False
5633,4453,2025-12-25,36300.0,10,11,False
5634,529,2026-02-13,44800.0,31,36,False
5635,994,2026-04-15,33100.0,24,11,False
5636,3809,2022-10-05,46700.0,32,11,False
5637,3635,2023-03-30,20600.0,24,12,False
5638,4199,2025-05-08,35100.0,0,12,False
5639,2835,2025-02-27,10900.0,38,12,False
5640,2608,2025-11-18,39500.0,38,11,False
5641,2896,2026-04-25,20300.0,20,24,False
5642,3998,2025-10-14,24800.0,27,12,False
5643,5802,2025-01-18,61500.0,0,11,False
5644,6719,2023-08-18,43000.0,32,11,False
5645,5347,2024-12-05,30300.0,24,36,False
5646,153,2022-08-29,33200.0,31,12,False
5647,5878,2022-12-22,37100.0,45,11,False
5648,3035,2023-09-09,68900.0,0,11,False
5649,2983,2026-05-10,28700.0,30,11,False
5650,7423,2025-10-14,34900.0,21,24,False
5651,2863,2026-02-15,23700.0,28,11,False
5652,6077,2024-11-26,41100.0,14,24,False
5653,5429,2025-08-11,16300.0,33,11,False
5654,1791,2025-12-15,40700.0,42,24,False
5655,2667,2025-11-22,13200.0,18,12,False
5656,3966,2025-11-06,58400.0,37,24,False
5657,1131,2025-02-04,38700.0,43,11,False
5658,2592,2025-07-26,37800.0,18,24,False
5659,5102,2026-01-08,55700.0,24,24,False
5660,5323,2024-02-23,43900.0,34,11,False
5661,7515,2025-04-07,46200.0,30,11,False
5662,4295,2025-01-11,37000.0,44,11,False
5663,3945,2026-03-09,24400.0,5,24,False
5664,7417,2025-07-16,16300.0,15,11,False
5665,3578,2024-04-08,30500.0,25,24,False
5666,1958,2024-11-03,38200.0,37,36,False
5667,7519,2025-09-28,42600.0,5,24,False
5668,3144,2023-10-16,20300.0,3,24,False
5669,1027,2026-07-05,36500.0,41,12,False
5670,410,2023-07-08,51600.0,32,11,False
5671,5620,2022-12-12,16500.0,11,11,False
5672,167,2023-01-03,53300.0,44,11,False
5673,516,2025-08-27,66000.0,28,12,False
5674,1699,2024-09-11,19700.0,18,11,False
5675,6593,2023-01-28,31600.0,23,24,False
5676,3749,2026-01-24,56600.0,41,11,False
5677,3573,2026-01-20,23100.0,21,12,False
5678,4968,2025-03-02,45400.0,35,24,False
5679,692,2023-11-18,35400.0,19,24,False
5680,2579,2026-06-06,20200.0,31,12,False
5681,2167,2024-01-01,35400.0,3,11,False
5682,5378,2022-12-23,58600.0,25,11,False
5683,4783,2025-06-13,26400.0,2,36,False
5684,4461,2023-04-05,26000.0,40,12,False
5685,1394,2025-03-06,37600.0,23,11,False
5686,1362,2024-05-31,47900.0,37,11,False
5687,2343,2024-12-24,34300.0,33,11,False
5688,1573,2022-08-23,36200.0,5,12,False
5689,3491,2023-11-18,15600.0,34,11,False
5690,7901,2022-10-15,42200.0,30,11,False
5691,569,2024-01-29,20600.0,13,12,False
5692,1126,2022-08-21,31100.0,40,12,False
5693,1947,2025-08-12,52200.0,0,36,False
5694,175,2025-10-20,46400.0,32,12,False
5695,2204,2025-11-10,64800.0,42,24,False
5696,2280,2026-03-30,22000.0,22,11,False
5697,4387,2024-06-12,36600.0,37,12,False
5698,4254,2023-10-26,45500.0,39,11,False
5699,4011,2025-11-26,21000.0,2,24,False
5700,7259,2024-06-20,41600.0,6,24,False
5701,1530,2023-06-26,30700.0,42,24,False
5702,3945,2022-09-20,24100.0,17,11,False
5703,3247,2023-01-19,23000.0,17,11,False
5704,1602,2025-11-14,46800.0,36,11,False
5705,7159,2024-01-18,61500.0,42,24,False
5706,1179,2026-04-11,28100.0,31,11,False
5707,7777,2023-09-21,35200.0,15,12,False
5708,6160,2024-07-12,75000.0,26,11,True
5709,372,2026-06-02,27400.0,15,12,False
5710,5058,2023-03-30,23600.0,0,11,False
5711,43,2023-12-12,29700.0,23,12,False
5712,1951,2026-07-16,46100.0,25,24,False
5713,3574,2025-01-12,59900.0,10,24,False
5714,2591,2025-10-18,25100.0,46,11,False
5715,4267,2024-06-14,43800.0,10,11,False
5716,2939,2023-09-15,26400.0,23,11,False
5717,1866,2023-07-11,35300.0,13,11,False
5718,1321,2026-01-24,35000.0,26,12,False
5719,4877,2026-05-20,39100.0,1,12,False
5720,4904,2023-09-11,29700.0,14,11,False
5721,4964,2025-02-08,18200.0,8,11,False
5722,6146,2024-12-15,39200.0,24,36,False
5723,7020,2026-04-26,27300.0,46,11,False
5724,3469,2024-09-25,24600.0,13,11,False
5725,3043,2022-08-25,43200.0,24,11,False
5726,4013,2026-05-28,38300.0,6,11,False
5727,5109,2023-08-15,33400.0,20,11,False
5728,7184,2023-01-22,27600.0,32,12,False
5729,1012,2023-07-20,46900.0,22,11,False
5730,5406,2025-08-16,25200.0,8,11,False
5731,2438,2026-08-18,42500.0,0,12,False
5732,2290,2023-10-16,53800.0,0,11,False
5733,1509,2023-05-18,22600.0,25,11,False
5734,6563,2025-02-25,20400.0,30,12,False
5735,3490,2026-06-27,41500.0,52,24,False
5736,393,2022-12-01,20700.0,19,11,False
5737,1020,2025-12-19,14000.0,14,11,False
5738,4726,2022-09-13,9000.0,16,11,False
5739,7562,2023-04-22,24100.0,8,12,False
5740,1897,2025-09-02,17500.0,11,11,False
5741,5725,2024-06-08,43000.0,14,36,False
5742,669,2023-07-27,67100.0,8,12,False
5743,2825,2022-11-23,36600.0,45,12,False
5744,3748,2025-03-20,40900.0,25,12,False
5745,5098,2022-10-25,35100.0,23,24,False
5746,7881,2024-08-03,48000.0,0,11,False
5747,1514,2026-06-04,28200.0,66,11,False
5748,7410,2023-08-07,23100.0,19,11,False
5749,3819,2025-05-17,15400.0,14,24,False
5750,7416,2022-10-11,32300.0,37,24,False
5751,455,2022-09-28,39600.0,20,11,False
5752,2529,2024-10-07,45100.0,35,11,False
5753,3302,2024-04-04,26400.0,20,36,False
5754,1572,2023-12-18,21600.0,26,12,False
5755,7699,2024-04-05,34100.0,31,36,False
5756,3166,2023-01-05,10700.0,39,11,False
5757,900,2023-12-03,18700.0,15,11,False
5758,4512,2024-03-20,27600.0,46,11,False
5759,4162,2024-03-09,24200.0,39,36,False
5760,5047,2023-10-15,55000.0,13,11,False
5761,2623,2022-11-17,34500.0,8,12,False
5762,3357,2024-05-25,55200.0,38,11,False
5763,378,2026-06-08,32600.0,0,11,False
5764,4651,2024-03-26,20300.0,2,11,False
5765,3783,2025-01-11,31900.0,58,24,False
5766,3134,2026-02-21,32000.0,32,36,False
5767,4797,2024-02-24,42800.0,17,11,False
5768,3330,2025-03-05,45000.0,4,12,False
5769,5449,2024-12-20,33200.0,27,36,False
5770,4700,2024-09-16,15000.0,29,12,False
5771,4664,2023-09-20,44500.0,21,11,False
5772,7445,2023-08-23,37400.0,53,11,False
5773,113,2022-11-29,18100.0,26,11,False
5774,5246,2022-09-06,19800.0,7,11,False
5775,3275,2025-03-26,29100.0,14,12,False
5776,7891,2024-04-03,34200.0,40,12,False
5777,2430,2023-01-22,47000.0,45,12,False
5778,1968,2026-08-02,24100.0,40,11,False
5779,7606,2026-04-27,57100.0,12,11,False
5780,140,2024-06-16,50300.0,1,12,False
5781,1455,2024-07-04,45300.0,20,12,False
5782,3019,2025-08-24,30100.0,31,11,False
5783,3244,2024-05-30,18800.0,58,24,False
5784,525,2026-06-07,28500.0,4,12,False
5785,2673,2025-09-10,32700.0,3,24,False
5786,6170,2023-07-10,30400.0,29,11,False
5787,7141,2024-07-21,31000.0,9,11,False
5788,7390,2024-12-05,20200.0,43,12,False
5789,6392,2023-11-15,23500.0,4,11,False
5790,905,2023-06-04,27400.0,0,11,False
5791,7380,2023-06-11,29100.0,29,24,False
5792,3177,2026-08-05,20900.0,33,24,False
5793,5558,2022-10-13,26000.0,31,24,False
5794,50,2024-09-29,21500.0,23,11,False
5795,4043,2023-01-28,53100.0,17,12,False
5796,3644,2026-03-04,21500.0,25,11,False
5797,19,2024-05-27,18700.0,43,24,False
5798,4929,2024-12-05,47400.0,27,24,False
5799,6473,2025-09-01,16500.0,27,11,False
5800,1506,2025-12-17,34300.0,25,24,False
5801,4155,2026-08-09,26600.0,19,11,False
5802,2663,2023-09-30,38300.0,52,11,False
5803,455,2022-09-23,39300.0,22,11,False
5804,6569,2026-04-27,34000.0,9,24,False
5805,5378,2023-09-15,57000.0,20,11,False
5806,5318,2023-10-23,16100.0,1,24,False
5807,3853,2026-05-31,43200.0,43,11,False
5808,2492,2025-11-15,24800.0,48,12,False
5809,7917,2023-12-21,54900.0,8,12,False
5810,4411,2024-12-31,18700.0,28,12,False
5811,1584,2024-06-04,48600.0,0,24,False
5812,6492,2023-07-18,35900.0,23,36,False
5813,3558,2023-07-26,6100.0,0,24,False
5814,128,2025-04-13,29500.0,22,12,False
5815,6066,2023-11-05,37000.0,32,11,False
5816,7802,2024-11-21,47300.0,9,12,False
5817,4965,2024-04-05,36600.0,30,11,False
5818,6686,2025-06-09,22400.0,12,11,False
5819,7350,2024-01-02,42700.0,25,11,False
5820,6036,2026-05-24,70300.0,0,12,False
5821,6619,2023-07-20,28600.0,47,11,False
5822,7126,2026-07-30,16900.0,19,24,False
5823,2823,2024-07-21,39100.0,1,24,False
5824,4560,2025-05-09,54600.0,49,11,False
5825,4770,2025-11-27,26300.0,1,12,False
5826,1446,2025-07-16,41400.0,30,36,False
5827,6495,2024-01-28,21000.0,5,11,False
5828,5816,2026-04-05,47100.0,33,12,False
5829,5912,2026-02-20,34800.0,30,24,False
5830,202,2025-08-30,30300.0,42,11,False
5831,6289,2023-11-17,33000.0,36,11,False
5832,2421,2025-05-31,18800.0,29,12,False
5833,526,2024-12-22,38400.0,0,11,False
5834,7896,2023-05-10,24700.0,18,11,False
5835,5565,2025-02-20,38300.0,15,11,False
5836,5654,2026-07-21,47300.0,20,11,False
5837,1372,2023-06-29,25300.0,41,11,False
5838,4884,2024-03-05,34600.0,6,11,False
5839,2032,2023-01-30,43500.0,10,11,False
5840,7403,2025-08-04,50200.0,15,12,False
5841,3629,2024-07-17,28400.0,31,11,False
5842,5710,2025-12-16,33900.0,34,11,False
5843,4624,2023-07-29,41600.0,18,11,False
5844,6191,2026-08-11,48200.0,47,11,False
5845,3890,2023-07-02,38500.0,17,12,False
5846,5932,2024-11-26,25800.0,7,11,False
5847,3355,2023-11-06,49600.0,7,12,False
5848,3739,2024-05-05,36600.0,5,24,False
5849,7316,2026-04-14,33700.0,33,11,False
5850,2488,2023-09-22,17100.0,19,12,False
5851,4984,2024-08-12,26900.0,5,12,False
5852,6372,2025-07-10,39100.0,16,12,False
5853,7668,2026-05-08,52000.0,25,11,False
5854,6047,2023-06-02,36400.0,0,11,False
5855,208,2025-08-14,18400.0,31,24,False
5856,5756,2024-11-15,29700.0,21,12,False
5857,5879,2024-01-11,55700.0,8,36,False
5858,2691,2024-09-26,32700.0,40,12,False
5859,6442,2026-01-24,33100.0,26,24,False
5860,4211,2026-07-06,33600.0,37,24,False
5861,154,2023-08-10,23300.0,18,11,False
5862,6185,2025-02-13,22800.0,11,24,False
5863,7764,2026-02-04,32200.0,20,12,False
5864,3449,2025-04-08,49300.0,46,11,False
5865,4416,2024-03-08,30500.0,36,24,False
5866,4872,2024-06-12,37200.0,4,11,False
5867,1553,2023-01-02,38400.0,6,12,False
5868,6507,2025-06-09,37100.0,30,11,False
5869,6292,2026-08-06,56000.0,13,11,False
5870,2657,2026-06-21,52300.0,39,11,False
5871,5158,2023-09-23,25600.0,27,11,False
5872,2244,2023-06-09,45300.0,0,12,False
5873,7429,2023-02-17,52400.0,12,24,False
5874,4602,2025-09-10,51100.0,23,11,False
5875,4798,2026-04-21,19100.0,32,11,False
5876,3638,2024-03-12,22500.0,52,24,False
5877,2467,2026-05-20,46400.0,4,11,False
5878,5656,2024-05-09,18000.0,23,12,False
5879,7632,2024-02-04,39000.0,23,11,False
5880,2913,2024-11-14,54900.0,31,11,False
5881,7213,2023-01-14,29900.0,27,11,False
5882,5371,2026-02-15,34300.0,17,11,False
5883,1781,2025-12-06,31200.0,16,12,False
5884,1335,2024-06-25,33300.0,15,11,False
5885,3940,2023-02-19,31300.0,0,11,False
5886,4262,2026-02-26,36500.0,22,12,False
5887,4681,2023-02-13,39200.0,12,11,False
5888,7675,2023-03-07,46800.0,38,11,False
5889,4761,2022-09-24,29000.0,15,11,False
5890,7649,2025-06-04,57000.0,18,24,False
5891,4948,2024-12-25,49700.0,27,12,False
5892,5685,2025-01-30,37600.0,25,11,False
5893,4289,2026-05-16,35900.0,36,11,False
5894,5293,2024-02-13,38300.0,34,24,False
5895,2612,2023-09-08,9500.0,29,11,False
5896,2356,2023-11-04,41100.0,37,12,False
5897,4612,2023-06-20,20800.0,15,36,False
5898,7777,2025-01-01,34400.0,37,24,False
5899,1114,2025-05-29,32200.0,7,24,False
5900,2700,2024-06-04,43500.0,0,24,False
5901,1205,2023-01-15,32600.0,51,36,False
5902,6232,2023-10-26,52600.0,48,12,False
5903,6546,2026-07-17,39300.0,26,12,False
5904,5028,2025-03-20,18400.0,0,36,False
5905,7400,2024-01-28,36100.0,67,11,False
5906,7638,2022-08-27,35800.0,39,24,False
5907,4865,2026-02-16,49100.0,0,11,False
5908,3065,2025-01-11,54200.0,26,11,False
5909,568,2023-08-01,25900.0,13,36,False
5910,3035,2025-04-12,69300.0,46,11,False
5911,7186,2024-07-14,33400.0,42,24,False
5912,1299,2025-12-29,24300.0,0,24,False
5913,1855,2023-01-11,40500.0,18,11,False
5914,2982,2024-10-18,27200.0,23,11,False
5915,619,2024-03-19,47000.0,28,12,False
5916,2515,2026-06-13,12600.0,41,11,False
5917,4214,2024-12-19,23400.0,40,36,False
5918,6253,2023-03-28,52100.0,46,12,False
5919,286,2023-12-03,57600.0,27,11,False
5920,5691,2025-01-18,42000.0,8,12,False
5921,2998,2026-01-16,61300.0,17,12,False
5922,4500,2022-11-08,71700.0,16,11,True
5923,1117,2022-09-23,49400.0,11,11,False
5924,5241,2026-04-30,32000.0,36,11,False
5925,832,2024-03-10,43600.0,28,24,False
5926,7458,2022-11-06,30100.0,26,11,False
5927,7485,2022-10-28,24600.0,61,36,False
5928,83,2022-12-15,31400.0,0,36,False
5929,1964,2026-06-20,42800.0,8,24,False
5930,7978,2025-11-28,60500.0,3,11,False
5931,3575,2025-04-20,42800.0,17,12,False
5932,3220,2025-08-19,45800.0,11,12,False
5933,7559,2022-12-19,30400.0,47,11,False
5934,2138,2023-12-10,35500.0,46,24,False
5935,4820,2022-12-05,18900.0,15,12,False
5936,7223,2022-11-30,21000.0,21,11,False
5937,6542,2024-12-22,37500.0,42,11,False
5938,176,2023-05-28,31100.0,18,11,False
5939,5404,2023-08-31,12700.0,22,12,False
5940,2764,2023-08-23,22500.0,7,12,False
5941,5049,2025-09-19,27300.0,17,24,False
5942,373,2025-02-15,48300.0,32,12,False
5943,1860,2024-09-09,16800.0,34,24,False
5944,2146,2023-03-11,15600.0,19,11,False
5945,4893,2022-12-26,21300.0,33,24,False
5946,3574,2023-07-23,56500.0,29,11,False
5947,1819,2022-10-27,38400.0,39,11,False
5948,7832,2025-08-04,46100.0,58,11,False
5949,1395,2024-09-06,54200.0,25,11,False
5950,7448,2025-04-03,38400.0,64,24,False
5951,5651,2023-05-29,47600.0,13,11,False
5952,4566,2026-01-18,20300.0,23,11,False
5953,3424,2025-04-19,53300.0,22,11,False
5954,4846,2024-02-19,14900.0,30,11,False
5955,3761,2024-12-04,48100.0,14,11,False
5956,2480,2022-11-02,24000.0,39,12,False
5957,73,2025-05-10,50600.0,35,11,False
5958,3033,2026-06-08,15000.0,46,11,False
5959,5488,2026-04-15,27800.0,24,12,False
5960,876,2025-11-29,15000.0,28,36,False
5961,3947,2026-01-16,17000.0,34,12,False
5962,4232,2024-07-18,65300.0,31,11,False
5963,2477,2023-06-03,50400.0,47,12,False
5964,1090,2026-05-12,20300.0,29,11,False
5965,2267,2022-12-05,13200.0,59,12,False
5966,4111,2023-09-09,28600.0,33,36,False
5967,2310,2023-09-07,20400.0,11,11,False
5968,5735,2023-02-18,47000.0,31,11,False
5969,3839,2025-05-04,30300.0,32,11,False
5970,2131,2026-05-30,24900.0,22,11,False
5971,372,2024-07-01,26200.0,40,11,False
5972,2867,2025-02-22,49300.0,9,24,False
5973,151,2025-02-22,40600.0,30,24,False
5974,1162,2024-04-13,13700.0,17,11,False
5975,5722,2026-03-28,20700.0,25,11,False
5976,5678,2024-02-01,22600.0,23,11,False
5977,5281,2023-11-26,47400.0,0,12,False
5978,5234,2024-04-23,62800.0,22,11,False
5979,5817,2025-01-21,32700.0,38,12,False
5980,2847,2023-02-20,30800.0,64,12,False
5981,6265,2022-12-02,25700.0,48,11,False
5982,5608,2026-08-07,32300.0,51,36,False
5983,4258,2024-10-27,30000.0,25,12,False
5984,2397,2026-02-23,44600.0,45,11,False
5985,5152,2022-09-19,81000.0,38,24,True
5986,5009,2023-06-27,25200.0,24,11,False
5987,6576,2022-12-17,46900.0,18,11,False
5988,2300,2025-07-17,27100.0,8,12,False
5989,61,2024-03-22,20000.0,24,11,False
5990,5154,2023-10-13,23200.0,22,36,False
5991,3082,2024-07-22,40700.0,32,11,False
5992,3992,2022-11-20,61200.0,6,11,False
5993,1368,2025-02-24,35000.0,53,11,False
5994,1212,2026-07-14,41800.0,38,11,False
5995,4530,2023-07-12,67000.0,32,11,False
5996,1586,2022-10-01,35800.0,0,11,False
5997,4537,2023-05-23,12500.0,19,11,False
5998,1666,2023-09-06,42500.0,17,11,False
5999,1358,2023-02-06,28900.0,3,11,False
6000,1561,2025-02-22,15800.0,17,11,False
6001,1711,2025-01-23,30200.0,33,24,False
6002,1392,2024-04-29,17700.0,14,11,False
6003,1608,2023-05-23,46600.0,41,24,False
6004,2745,2026-04-14,45300.0,24,36,False
6005,4474,2025-01-26,52300.0,0,11,False
6006,5401,2022-11-24,28400.0,43,11,False
6007,7768,2026-01-09,51100.0,41,36,False
6008,2418,2024-05-15,27000.0,21,11,False
6009,6877,2022-09-10,34900.0,23,12,False
6010,6790,2023-08-11,25900.0,12,24,False
6011,3845,2023-07-15,44300.0,0,12,False
6012,2488,2024-12-10,15700.0,16,11,False
6013,2037,2022-11-26,28400.0,32,12,False
6014,887,2024-12-02,52700.0,51,11,False
6015,7128,2023-07-19,23000.0,27,24,False
6016,1036,2023-05-09,34400.0,21,11,False
6017,1955,2024-01-03,53500.0,29,36,False
6018,612,2025-10-14,30700.0,37,36,False
6019,3909,2024-10-07,14700.0,25,36,False
6020,6020,2026-03-05,54500.0,11,11,False
6021,703,2025-03-04,33800.0,29,36,False
6022,501,2024-03-29,63300.0,14,11,False
6023,497,2024-06-13,68000.0,34,11,False
6024,7013,2023-01-15,70000.0,12,24,False
6025,7394,2024-02-26,21700.0,32,11,False
6026,2613,2025-01-16,38100.0,33,36,False
6027,4589,2024-06-23,31200.0,11,11,False
6028,7947,2023-09-03,78500.0,22,11,True
6029,297,2026-01-06,35500.0,0,12,False
6030,5611,2024-11-26,23000.0,24,12,False
6031,4121,2026-01-06,34900.0,29,11,False
6032,2907,2023-04-18,35200.0,28,11,False
6033,2979,2023-05-19,19900.0,24,11,False
6034,1755,2023-05-17,27900.0,14,11,False
6035,2653,2025-02-03,45900.0,48,36,False
6036,4851,2025-09-05,45900.0,10,12,False
6037,1915,2023-09-01,35400.0,10,24,False
6038,4769,2025-05-15,39600.0,38,11,False
6039,3338,2023-09-30,24100.0,35,24,False
6040,7148,2026-06-24,33700.0,6,12,False
6041,2880,2025-11-02,18100.0,43,12,False
6042,448,2025-08-15,42800.0,44,12,False
6043,3726,2024-05-08,17400.0,23,11,False
6044,4562,2025-06-12,47500.0,35,24,False
6045,6397,2024-10-20,34200.0,8,11,False
6046,5426,2024-08-30,22300.0,32,11,False
6047,754,2026-02-14,22500.0,39,12,False
6048,2086,2026-03-03,19400.0,24,11,False
6049,691,2022-12-06,24100.0,14,24,False
6050,2521,2025-10-07,33000.0,39,12,False
6051,3783,2023-07-11,33500.0,46,11,False
6052,7574,2022-10-26,35600.0,11,36,False
6053,5862,2023-08-31,28700.0,35,12,False
6054,5791,2025-01-19,30200.0,19,11,False
6055,1389,2024-09-17,24700.0,22,12,False
6056,6366,2023-12-01,5800.0,42,11,False
6057,7856,2024-08-19,38200.0,22,11,False
6058,63,2022-12-22,22600.0,5,12,False
6059,7990,2023-12-20,17500.0,2,12,False
6060,2616,2025-06-11,19100.0,6,24,False
6061,5376,2025-01-03,26200.0,28,11,False
6062,3857,2025-04-10,62500.0,29,12,False
6063,7506,2025-05-30,42100.0,34,36,False
6064,5443,2025-09-19,57100.0,25,24,False
6065,7066,2026-04-10,30700.0,8,11,False
6066,7535,2025-06-05,27600.0,21,11,False
6067,4455,2023-04-20,26300.0,20,11,False
6068,135,2024-07-23,67000.0,0,11,False
6069,3729,2024-07-19,24600.0,0,12,False
6070,5082,2025-01-26,43200.0,13,24,False
6071,5029,2023-04-27,23500.0,33,11,False
6072,2183,2024-01-22,15100.0,22,12,False
6073,7285,2023-01-10,24200.0,15,12,False
6074,3358,2023-03-29,51800.0,33,12,False
6075,7450,2025-06-27,38300.0,30,12,False
6076,838,2023-09-13,29200.0,53,12,False
6077,3146,2024-03-12,26200.0,38,24,False
6078,5183,2023-07-29,24000.0,36,12,False
6079,3052,2023-04-22,30500.0,9,11,False
6080,5998,2024-04-13,32100.0,43,24,False
6081,121,2026-03-06,41700.0,39,24,False
6082,7708,2026-07-02,48600.0,14,36,False
6083,1674,2024-03-19,43800.0,64,12,False
6084,7359,2022-09-21,50700.0,7,36,False
6085,5581,2023-03-20,64100.0,11,11,False
6086,5218,2023-12-06,46700.0,32,11,False
6087,942,2023-10-27,20400.0,27,36,False
6088,655,2024-10-09,41200.0,41,24,False
6089,2076,2022-08-29,42100.0,25,11,False
6090,2823,2025-02-14,38800.0,33,12,False
6091,7155,2024-01-05,18900.0,32,11,False
6092,2113,2025-02-09,38400.0,38,24,False
6093,243,2024-11-26,18600.0,31,24,False
6094,6738,2024-08-04,59300.0,35,11,False
6095,7259,2025-09-17,45100.0,0,11,False
6096,2727,2025-07-09,33700.0,0,11,False
6097,6583,2026-07-07,29800.0,55,12,False
6098,5839,2025-10-26,40700.0,30,12,False
6099,7921,2023-06-01,21500.0,22,12,False
6100,818,2025-12-15,35300.0,0,12,False
6101,5173,2026-07-17,37200.0,16,11,False
6102,4258,2026-01-16,29100.0,28,11,False
6103,5366,2023-11-24,29500.0,31,11,False
6104,196,2024-01-07,19200.0,0,11,False
6105,2236,2024-11-21,37500.0,26,11,False
6106,3599,2025-03-17,30300.0,20,11,False
6107,2381,2023-03-21,29000.0,40,11,False
6108,2411,2025-07-06,44100.0,47,11,False
6109,4949,2023-09-17,26200.0,26,11,False
6110,3691,2022-12-22,26800.0,26,11,False
6111,5908,2022-11-22,35700.0,22,11,False
6112,279,2025-05-02,26000.0,17,11,False
6113,61,2026-08-01,19900.0,26,12,False
6114,3473,2026-06-27,49100.0,30,12,False
6115,1957,2024-06-16,40900.0,42,12,False
6116,6326,2023-07-05,39900.0,43,12,False
6117,4018,2024-09-28,12300.0,35,11,False
6118,6429,2023-03-24,46500.0,37,11,False
6119,5993,2024-01-20,40800.0,52,24,False
6120,5551,2026-06-19,21800.0,30,12,False
6121,6058,2024-06-26,47300.0,13,11,False
6122,2648,2024-05-10,14200.0,12,12,False
6123,575,2023-01-18,27100.0,0,36,False
6124,4027,2024-02-03,42100.0,22,12,False
6125,7713,2024-11-08,52100.0,28,11,False
6126,1606,2025-07-21,37600.0,23,24,False
6127,4824,2023-04-11,48800.0,0,36,False
6128,6250,2023-06-19,49900.0,33,11,False
6129,1228,2025-10-26,54600.0,0,11,False
6130,7685,2024-10-21,62000.0,18,36,False
6131,4513,2024-01-30,52400.0,19,11,False
6132,2918,2026-06-17,55600.0,31,11,False
6133,2962,2022-10-05,48500.0,24,11,False
6134,6371,2026-06-04,23700.0,36,12,False
6135,7176,2025-06-06,9800.0,21,11,False
6136,1264,2024-12-11,67100.0,41,11,False
6137,7124,2023-04-19,46100.0,37,12,False
6138,137,2023-08-24,45800.0,14,11,False
6139,1052,2025-03-08,34400.0,1,11,False
6140,7308,2023-03-11,34600.0,26,11,False
6141,2204,2024-07-01,68600.0,15,36,False
6142,2651,2026-06-24,55600.0,31,24,False
6143,7360,2025-12-27,30400.0,72,11,False
6144,672,2023-04-27,32000.0,23,12,False
6145,2526,2023-01-28,19000.0,39,11,False
6146,2736,2026-03-09,63400.0,16,12,False
6147,2359,2025-05-13,36600.0,38,36,False
6148,7751,2024-09-20,34600.0,5,12,False
6149,87,2023-06-12,44400.0,3,11,False
6150,2567,2023-04-27,24000.0,16,11,False
6151,6350,2024-05-25,11900.0,0,11,False
6152,6757,2025-07-01,30400.0,35,12,False
6153,6696,2026-07-24,29200.0,25,24,False
6154,7120,2025-09-07,36300.0,23,11,False
6155,3012,2023-10-18,19600.0,25,36,False
6156,2835,2024-01-11,11300.0,43,11,False
6157,2559,2023-05-15,29300.0,37,11,False
6158,5525,2024-07-09,20800.0,43,11,False
